job_title,experience_years,skill_count,education_level,education_institution,location,city_tier,company_type,industry,salary_inr,salary_lpa
Senior Software Engineer,12,10,B.Tech,IIT,Jaipur,2,product,IT,10569996,105.7
Senior Software Engineer,12,7,B.Tech,Top Private,Jaipur,2,service,IT,4879851,48.8
Senior Software Engineer,12,6,B.Tech,IIT,Jaipur,2,BPO,IT,5096062,50.96
Senior Software Engineer,12,5,B.Tech,Top Private,Jaipur,2,KPO,IT,4767851,47.68
Senior Software Engineer,12,6,B.E.,Tier 2,Lucknow,3,product,IT,5792805,57.93
Senior Software Engineer,12,8,B.Tech,IIT,Lucknow,3,KPO,IT,5296508,52.97
Senior Software Engineer,12,10,B.Tech,Top Private,Surat,3,MNC,IT,9086778,90.87
Data Scientist,1,8,B.Tech,Top Private,Chennai,1,product,IT,1583076,15.83
Data Scientist,1,4,B.Tech,Top Private,Chennai,1,startup,IT,1178486,11.78
Data Scientist,1,8,B.Sc,Tier 3,Chennai,1,KPO,IT,843419,8.43
Data Scientist,1,6,B.Sc,Tier 3,Kolkata,1,BPO,IT,588697,5.89
Data Scientist,1,5,B.Sc,Tier 3,Kochi,2,startup,IT,894240,8.94
Data Scientist,1,8,B.Tech,Top Private,Kochi,2,MNC,IT,1701509,17.02
Data Scientist,1,4,B.Tech,IIT,Kochi,2,product,IT,1318639,13.19
Data Scientist,1,4,B.Tech,Top Private,Kochi,2,BPO,IT,595069,5.95
Data Scientist,1,4,MBA,IIM,Kochi,2,KPO,IT,997651,9.98
Data Scientist,1,5,B.E.,Tier 2,Vadodara,3,MNC,IT,993796,9.94
Data Scientist,1,5,B.E.,BITS,Vadodara,3,product,IT,1191506,11.92
Data Scientist,1,9,MBA,IIM,Vadodara,3,KPO,IT,1120561,11.21
Data Scientist,1,6,B.Tech,Top Private,Jamshedpur,3,service,IT,667859,6.68
Data Scientist,1,5,MBA,IIM,Jamshedpur,3,BPO,IT,620389,6.2
Data Scientist,2,6,B.Tech,NIT,Pune,1,product,IT,2320171,23.2
Data Scientist,2,7,B.Tech,NIT,Bangalore,1,MNC,IT,2686932,26.87
Data Scientist,2,7,B.E.,Tier 2,Bangalore,1,product,IT,1774776,17.75
Data Scientist,2,8,B.E.,BITS,Bangalore,1,startup,IT,2451656,24.52
Data Scientist,2,8,B.Tech,Top Private,Bangalore,1,service,IT,1429856,14.3
Data Scientist,2,7,B.E.,Tier 2,Bangalore,1,KPO,IT,1119935,11.2
Data Scientist,2,9,B.Tech,IIT,Nagpur,2,product,IT,2220751,22.21
Data Scientist,2,9,B.Tech,NIT,Nagpur,2,KPO,IT,1300657,13.01
Data Scientist,2,9,B.Tech,Top Private,Nagpur,2,service,IT,1444698,14.45
Data Scientist,2,8,B.E.,Tier 2,Nagpur,2,BPO,IT,900239,9.0
Data Scientist,2,8,B.Tech,NIT,Nagpur,2,KPO,IT,1335006,13.35
Data Scientist,2,7,B.Tech,Top Private,Surat,3,MNC,IT,1812062,18.12
Data Scientist,2,9,B.Tech,NIT,Surat,3,product,IT,1867249,18.67
Data Scientist,2,4,B.Tech,NIT,Surat,3,startup,IT,1410964,14.11
Data Scientist,2,7,MBA,IIM,Surat,3,BPO,IT,1015765,10.16
Data Scientist,2,8,B.E.,Tier 2,Mysore,3,startup,IT,1170039,11.7
Data Scientist,2,9,B.Tech,NIT,Mysore,3,KPO,IT,1285163,12.85
Data Scientist,3,4,B.Tech,Top Private,Hyderabad,1,MNC,IT,3175776,31.76
Data Scientist,3,8,B.E.,Tier 2,Hyderabad,1,service,IT,1918105,19.18
Data Scientist,3,4,B.Tech,NIT,Hyderabad,1,KPO,IT,1703305,17.03
Data Scientist,3,9,B.Tech,NIT,Bangalore,1,MNC,IT,4119945,41.2
Data Scientist,3,4,B.Tech,NIT,Bangalore,1,startup,IT,2473151,24.73
Data Scientist,3,8,B.E.,BITS,Bangalore,1,BPO,IT,1870469,18.7
Data Scientist,3,4,B.E.,BITS,Jaipur,2,BPO,IT,1312558,13.13
Data Scientist,3,5,B.Tech,NIT,Jaipur,2,KPO,IT,1630927,16.31
Data Scientist,3,4,B.Tech,IIT,Coimbatore,2,MNC,IT,3402393,34.02
Data Scientist,3,9,MBA,IIM,Coimbatore,2,product,IT,3468983,34.69
Data Scientist,3,6,B.Tech,Top Private,Jamshedpur,3,startup,IT,1802836,18.03
Data Scientist,3,9,B.Tech,NIT,Jamshedpur,3,KPO,IT,1641308,16.41
Data Scientist,3,5,B.E.,Tier 2,Patna,3,MNC,IT,2216158,22.16
Data Scientist,3,7,B.E.,Tier 2,Patna,3,startup,IT,1543145,15.43
Data Scientist,4,5,MBA,IIM,Chennai,1,MNC,IT,6203287,62.03
Data Scientist,4,7,B.Tech,NIT,Chennai,1,product,IT,4396298,43.96
Data Scientist,4,5,B.Tech,Top Private,Chennai,1,startup,IT,3006698,30.07
Data Scientist,4,4,B.E.,Tier 2,Chennai,1,KPO,IT,1739739,17.4
Data Scientist,4,6,B.Tech,NIT,Chennai,1,product,IT,3819869,38.2
Data Scientist,4,6,B.Tech,NIT,Chennai,1,service,IT,2564408,25.64
Data Scientist,4,5,MBA,IIM,Chennai,1,KPO,IT,2697141,26.97
Data Scientist,4,7,B.E.,BITS,Coimbatore,2,MNC,IT,4237081,42.37
Data Scientist,4,6,B.Sc,Tier 3,Coimbatore,2,product,IT,2590395,25.9
Data Scientist,4,4,B.Tech,IIT,Coimbatore,2,startup,IT,3224603,32.25
Data Scientist,4,8,B.Tech,NIT,Coimbatore,2,service,IT,2638934,26.39
Data Scientist,4,7,B.Sc,Tier 3,Coimbatore,2,BPO,IT,1251955,12.52
Data Scientist,4,4,B.Sc,Tier 3,Coimbatore,2,KPO,IT,1565900,15.66
Data Scientist,4,4,B.Tech,NIT,Kochi,2,KPO,IT,2214702,22.15
Data Scientist,4,6,MBA,IIM,Thiruvananthapuram,3,MNC,IT,3973741,39.74
Data Scientist,4,5,B.E.,Tier 2,Thiruvananthapuram,3,product,IT,2105166,21.05
Data Scientist,4,7,B.E.,BITS,Thiruvananthapuram,3,startup,IT,2693548,26.94
Data Scientist,5,8,B.Tech,NIT,Bangalore,1,BPO,IT,3007923,30.08
Data Scientist,5,4,MBA,IIM,Chennai,1,startup,IT,5175534,51.76
Data Scientist,5,9,B.Tech,Top Private,Chandigarh,2,KPO,IT,2891324,28.91
Data Scientist,5,8,B.Sc,Tier 3,Jaipur,2,MNC,IT,4288805,42.89
Data Scientist,5,6,MBA,IIM,Jaipur,2,startup,IT,4641381,46.41
Data Scientist,5,5,B.Sc,Tier 3,Mysore,3,BPO,IT,1225285,12.25
Data Scientist,5,4,B.Tech,IIT,Mysore,3,KPO,IT,2532464,25.32
Data Scientist,5,9,B.Tech,IIT,Lucknow,3,product,IT,4787976,47.88
Data Scientist,6,7,B.Tech,NIT,Pune,1,product,IT,7110165,71.1
Data Scientist,6,9,MBA,IIM,Pune,1,service,IT,5365818,53.66
Data Scientist,6,6,B.E.,Tier 2,Chennai,1,startup,IT,4278474,42.78
Data Scientist,6,5,B.Tech,Top Private,Kochi,2,startup,IT,4285045,42.85
Data Scientist,6,4,B.Tech,IIT,Kochi,2,KPO,IT,3672403,36.72
Data Scientist,6,8,B.Sc,Tier 3,Visakhapatnam,2,startup,IT,3364491,33.64
Data Scientist,6,4,B.Tech,IIT,Visakhapatnam,2,service,IT,3443641,34.44
Data Scientist,6,9,B.Sc,Tier 3,Visakhapatnam,2,KPO,IT,2598536,25.99
Data Scientist,6,5,B.Sc,Tier 3,Vadodara,3,MNC,IT,3421322,34.21
Data Scientist,6,6,B.Sc,Tier 3,Surat,3,startup,IT,2546200,25.46
Data Scientist,6,7,MBA,IIM,Surat,3,service,IT,3507638,35.08
Data Scientist,7,8,MBA,IIM,Bangalore,1,MNC,IT,11912657,119.13
Data Scientist,7,6,B.Tech,IIT,Bangalore,1,service,IT,5249515,52.5
Data Scientist,7,7,B.Tech,NIT,Bangalore,1,KPO,IT,5249978,52.5
Data Scientist,7,9,B.Tech,Top Private,Pune,1,MNC,IT,9370902,93.71
Data Scientist,7,8,B.Sc,Tier 3,Pune,1,product,IT,5352367,53.52
Data Scientist,7,5,B.Tech,NIT,Pune,1,BPO,IT,3460967,34.61
Data Scientist,7,7,MBA,IIM,Pune,1,KPO,IT,5181662,51.82
Data Scientist,7,6,B.Tech,Top Private,Indore,2,startup,IT,4498121,44.98
Data Scientist,7,7,MBA,IIM,Indore,2,KPO,IT,5045817,50.46
Data Scientist,7,4,B.E.,Tier 2,Coimbatore,2,service,IT,3231758,32.32
Data Scientist,7,6,B.E.,Tier 2,Coimbatore,2,BPO,IT,2372411,23.72
Data Scientist,7,8,B.Tech,IIT,Mysore,3,startup,IT,5788830,57.89
Data Scientist,7,4,B.Sc,Tier 3,Lucknow,3,MNC,IT,3988597,39.89
Data Scientist,7,4,B.Tech,NIT,Lucknow,3,product,IT,4605695,46.06
Data Scientist,7,6,B.E.,BITS,Lucknow,3,startup,IT,4603512,46.04
Data Scientist,7,8,B.Tech,NIT,Lucknow,3,service,IT,3931179,39.31
Data Scientist,7,6,MBA,IIM,Lucknow,3,KPO,IT,4037202,40.37
Data Scientist,8,9,MBA,IIM,Kolkata,1,startup,IT,10647949,106.48
Data Scientist,8,4,MBA,IIM,Kolkata,1,service,IT,6503317,65.03
Data Scientist,8,5,B.Tech,Top Private,Kolkata,1,KPO,IT,4249336,42.49
Data Scientist,8,5,B.Sc,Tier 3,Kolkata,1,KPO,IT,3346750,33.47
Data Scientist,8,5,B.E.,Tier 2,Jaipur,2,MNC,IT,6813901,68.14
Data Scientist,8,7,MBA,IIM,Jaipur,2,startup,IT,7704291,77.04
Data Scientist,8,6,B.Sc,Tier 3,Nagpur,2,product,IT,4626932,46.27
Data Scientist,8,6,MBA,IIM,Nagpur,2,startup,IT,7428192,74.28
Data Scientist,8,8,B.E.,BITS,Nagpur,2,KPO,IT,5244769,52.45
Data Scientist,8,8,MBA,IIM,Jamshedpur,3,service,IT,5450134,54.5
Data Scientist,8,8,B.Sc,Tier 3,Jamshedpur,3,KPO,IT,2713630,27.14
Data Scientist,8,4,B.E.,Tier 2,Vadodara,3,product,IT,4137504,41.38
Data Scientist,8,7,MBA,IIM,Vadodara,3,startup,IT,6763011,67.63
Data Scientist,8,8,B.Tech,Top Private,Vadodara,3,KPO,IT,3473570,34.74
Data Scientist,10,4,B.Tech,Top Private,Hyderabad,1,MNC,IT,9356222,93.56
Data Scientist,10,6,MBA,IIM,Hyderabad,1,service,IT,7918708,79.19
Data Scientist,10,5,B.E.,BITS,Chennai,1,MNC,IT,12502637,125.03
Data Scientist,10,6,B.Tech,Top Private,Chennai,1,product,IT,9074763,90.75
Data Scientist,10,5,B.Tech,Top Private,Chennai,1,BPO,IT,4659549,46.6
Data Scientist,10,8,B.Tech,IIT,Kochi,2,MNC,IT,11988937,119.89
Data Scientist,10,8,B.E.,Tier 2,Kochi,2,product,IT,7936579,79.37
Data Scientist,10,5,B.E.,Tier 2,Kochi,2,service,IT,4102360,41.02
Data Scientist,10,7,B.Tech,IIT,Kochi,2,BPO,IT,5222393,52.22
Data Scientist,10,5,B.Sc,Tier 3,Kochi,2,KPO,IT,4153147,41.53
Data Scientist,10,4,MBA,IIM,Indore,2,product,IT,10387555,103.88
Data Scientist,10,8,B.E.,BITS,Indore,2,BPO,IT,4918637,49.19
Data Scientist,10,6,B.E.,Tier 2,Indore,2,KPO,IT,4669155,46.69
Data Scientist,10,7,B.Tech,IIT,Surat,3,MNC,IT,9566137,95.66
Data Scientist,10,5,B.Sc,Tier 3,Surat,3,product,IT,5002738,50.03
Data Scientist,10,8,B.Sc,Tier 3,Surat,3,startup,IT,5118990,51.19
Data Scientist,10,7,B.E.,Tier 2,Surat,3,BPO,IT,3307408,33.07
Data Scientist,10,8,MBA,IIM,Mysore,3,product,IT,8957176,89.57
Data Scientist,10,9,B.Tech,NIT,Mysore,3,BPO,IT,3892821,38.93
DevOps Engineer,2,6,B.Tech,NIT,Hyderabad,1,MNC,IT,2355096,23.55
DevOps Engineer,2,9,B.Tech,Top Private,Hyderabad,1,product,IT,1887961,18.88
DevOps Engineer,2,7,B.E.,Tier 2,Hyderabad,1,service,IT,1046012,10.46
DevOps Engineer,2,6,B.Tech,IIT,Hyderabad,1,BPO,IT,965683,9.66
DevOps Engineer,2,6,MBA,IIM,Kolkata,1,startup,IT,1759374,17.59
DevOps Engineer,2,8,B.Sc,Tier 3,Kolkata,1,service,IT,957685,9.58
DevOps Engineer,2,8,B.E.,BITS,Kolkata,1,KPO,IT,1272225,12.72
DevOps Engineer,2,6,B.Tech,IIT,Visakhapatnam,2,startup,IT,1574456,15.74
DevOps Engineer,2,4,B.E.,Tier 2,Visakhapatnam,2,KPO,IT,673657,6.74
DevOps Engineer,2,6,MBA,IIM,Chandigarh,2,MNC,IT,2130784,21.31
DevOps Engineer,2,5,B.Sc,Tier 3,Chandigarh,2,product,IT,1099793,11.0
DevOps Engineer,2,8,B.E.,Tier 2,Chandigarh,2,service,IT,828895,8.29
DevOps Engineer,2,6,B.E.,Tier 2,Thiruvananthapuram,3,MNC,IT,1178720,11.79
DevOps Engineer,2,4,B.Tech,NIT,Thiruvananthapuram,3,BPO,IT,632987,6.33
DevOps Engineer,2,4,MBA,IIM,Thiruvananthapuram,3,KPO,IT,873781,8.74
DevOps Engineer,2,7,B.Tech,NIT,Patna,3,MNC,IT,1813773,18.14
DevOps Engineer,2,8,B.Sc,Tier 3,Patna,3,product,IT,1078964,10.79
DevOps Engineer,2,5,B.E.,Tier 2,Patna,3,startup,IT,875514,8.76
DevOps Engineer,2,4,B.E.,BITS,Patna,3,KPO,IT,834409,8.34
DevOps Engineer,3,5,B.Tech,Top Private,Bangalore,1,MNC,IT,2476460,24.76
DevOps Engineer,3,4,B.E.,BITS,Bangalore,1,KPO,IT,1490434,14.9
DevOps Engineer,3,7,B.Tech,IIT,Kolkata,1,MNC,IT,3758639,37.59
DevOps Engineer,3,6,MBA,IIM,Kolkata,1,startup,IT,2381523,23.82
DevOps Engineer,3,6,MBA,IIM,Kolkata,1,service,IT,1786081,17.86
DevOps Engineer,3,6,B.Tech,Top Private,Ahmedabad,2,startup,IT,1775993,17.76
DevOps Engineer,3,6,B.Tech,Top Private,Ahmedabad,2,BPO,IT,996546,9.97
DevOps Engineer,3,6,B.E.,BITS,Mysore,3,product,IT,1683778,16.84
DevOps Engineer,3,7,B.Sc,Tier 3,Mysore,3,service,IT,881961,8.82
DevOps Engineer,3,7,B.Sc,Tier 3,Mysore,3,KPO,IT,915482,9.15
DevOps Engineer,3,5,B.Tech,NIT,Jamshedpur,3,BPO,IT,861485,8.61
DevOps Engineer,4,5,B.E.,Tier 2,Chennai,1,product,IT,2636324,26.36
DevOps Engineer,4,9,MBA,IIM,Bangalore,1,MNC,IT,4975281,49.75
DevOps Engineer,4,4,B.E.,Tier 2,Bangalore,1,startup,IT,1944771,19.45
DevOps Engineer,4,5,MBA,IIM,Bangalore,1,KPO,IT,2629960,26.3
DevOps Engineer,4,6,B.Sc,Tier 3,Ahmedabad,2,startup,IT,1611579,16.12
DevOps Engineer,4,8,B.Sc,Tier 3,Ahmedabad,2,MNC,IT,2736231,27.36
DevOps Engineer,4,8,MBA,IIM,Ahmedabad,2,product,IT,3658295,36.58
DevOps Engineer,4,5,B.E.,BITS,Ahmedabad,2,KPO,IT,1662790,16.63
DevOps Engineer,4,4,MBA,IIM,Vadodara,3,MNC,IT,2835833,28.36
DevOps Engineer,4,4,B.E.,Tier 2,Vadodara,3,product,IT,1635644,16.36
DevOps Engineer,4,8,B.Tech,IIT,Vadodara,3,KPO,IT,1690980,16.91
DevOps Engineer,4,4,B.Tech,NIT,Mysore,3,BPO,IT,1006007,10.06
DevOps Engineer,4,5,MBA,IIM,Mysore,3,KPO,IT,1807656,18.08
DevOps Engineer,5,6,B.E.,Tier 2,Mumbai,1,service,IT,2122179,21.22
DevOps Engineer,5,9,MBA,IIM,Gurgaon,1,MNC,IT,7420547,74.21
DevOps Engineer,5,8,B.E.,Tier 2,Gurgaon,1,product,IT,3696158,36.96
DevOps Engineer,5,7,MBA,IIM,Indore,2,MNC,IT,5517163,55.17
DevOps Engineer,5,6,B.Tech,Top Private,Coimbatore,2,service,IT,2234632,22.35
DevOps Engineer,5,5,B.Tech,IIT,Coimbatore,2,BPO,IT,1792599,17.93
DevOps Engineer,5,4,B.E.,Tier 2,Surat,3,product,IT,2169369,21.69
DevOps Engineer,5,6,B.E.,Tier 2,Surat,3,BPO,IT,1108765,11.09
DevOps Engineer,5,7,B.E.,BITS,Surat,3,startup,IT,2796032,27.96
DevOps Engineer,5,6,B.Tech,NIT,Surat,3,service,IT,2042640,20.43
DevOps Engineer,6,4,B.Tech,NIT,Gurgaon,1,product,IT,4709315,47.09
DevOps Engineer,6,8,B.Tech,Top Private,Visakhapatnam,2,MNC,IT,4627544,46.28
DevOps Engineer,6,6,B.E.,BITS,Visakhapatnam,2,startup,IT,3941625,39.42
DevOps Engineer,6,7,MBA,IIM,Visakhapatnam,2,KPO,IT,3339520,33.4
DevOps Engineer,6,9,MBA,IIM,Indore,2,product,IT,5545266,55.45
DevOps Engineer,6,5,B.Tech,Top Private,Indore,2,startup,IT,3332747,33.33
DevOps Engineer,6,6,B.Sc,Tier 3,Indore,2,BPO,IT,1612728,16.13
DevOps Engineer,6,5,B.E.,BITS,Indore,2,KPO,IT,2475577,24.76
DevOps Engineer,6,4,B.E.,Tier 2,Lucknow,3,product,IT,2592587,25.93
DevOps Engineer,6,6,B.E.,Tier 2,Lucknow,3,startup,IT,2469100,24.69
DevOps Engineer,6,8,B.E.,BITS,Lucknow,3,BPO,IT,2161532,21.62
DevOps Engineer,6,6,B.Sc,Tier 3,Bhubaneswar,3,MNC,IT,3175956,31.76
DevOps Engineer,6,4,B.Tech,NIT,Bhubaneswar,3,service,IT,2293546,22.94
DevOps Engineer,6,7,MBA,IIM,Bhubaneswar,3,KPO,IT,3033414,30.33
DevOps Engineer,7,7,B.Sc,Tier 3,Mumbai,1,service,IT,3175230,31.75
DevOps Engineer,7,6,B.Sc,Tier 3,Hyderabad,1,MNC,IT,4527348,45.27
DevOps Engineer,7,5,B.E.,BITS,Ahmedabad,2,product,IT,4423637,44.24
DevOps Engineer,7,8,B.Sc,Tier 3,Ahmedabad,2,startup,IT,3629912,36.3
DevOps Engineer,7,9,B.Sc,Tier 3,Ahmedabad,2,MNC,IT,4419337,44.19
DevOps Engineer,7,4,B.E.,BITS,Ahmedabad,2,BPO,IT,2316187,23.16
DevOps Engineer,7,6,B.Tech,Top Private,Jamshedpur,3,product,IT,3686731,36.87
DevOps Engineer,7,8,MBA,IIM,Jamshedpur,3,startup,IT,4802665,48.03
DevOps Engineer,7,8,B.Tech,IIT,Jamshedpur,3,service,IT,3368412,33.68
DevOps Engineer,7,4,MBA,IIM,Jamshedpur,3,BPO,IT,2483835,24.84
DevOps Engineer,7,6,B.E.,Tier 2,Lucknow,3,MNC,IT,4290511,42.91
DevOps Engineer,7,6,B.Tech,Top Private,Lucknow,3,product,IT,3561754,35.62
DevOps Engineer,8,8,B.Tech,IIT,Pune,1,startup,IT,7165512,71.66
DevOps Engineer,8,5,MBA,IIM,Pune,1,KPO,IT,5153095,51.53
DevOps Engineer,8,6,B.Sc,Tier 3,Kolkata,1,MNC,IT,5486971,54.87
DevOps Engineer,8,5,B.E.,BITS,Kolkata,1,startup,IT,5246397,52.46
DevOps Engineer,8,9,MBA,IIM,Kolkata,1,service,IT,6412277,64.12
DevOps Engineer,8,4,B.E.,Tier 2,Kolkata,1,KPO,IT,3249956,32.5
DevOps Engineer,8,9,B.E.,Tier 2,Kochi,2,product,IT,5255609,52.56
DevOps Engineer,8,6,B.E.,Tier 2,Indore,2,startup,IT,3707087,37.07
DevOps Engineer,8,6,B.Tech,Top Private,Indore,2,BPO,IT,2697008,26.97
DevOps Engineer,8,6,B.E.,BITS,Jamshedpur,3,MNC,IT,5527133,55.27
DevOps Engineer,8,5,B.Tech,NIT,Jamshedpur,3,product,IT,4903943,49.04
DevOps Engineer,8,5,B.Tech,Top Private,Jamshedpur,3,startup,IT,3589390,35.89
DevOps Engineer,8,8,MBA,IIM,Jamshedpur,3,service,IT,4129098,41.29
DevOps Engineer,8,9,B.Tech,IIT,Jamshedpur,3,KPO,IT,3569201,35.69
DevOps Engineer,8,5,B.E.,BITS,Lucknow,3,startup,IT,3866497,38.66
DevOps Engineer,8,9,B.Sc,Tier 3,Lucknow,3,KPO,IT,2312401,23.12
DevOps Engineer,10,4,B.Sc,Tier 3,Pune,1,service,IT,3424233,34.24
DevOps Engineer,10,4,B.Tech,IIT,Gurgaon,1,MNC,IT,10774996,107.75
DevOps Engineer,10,8,B.E.,Tier 2,Gurgaon,1,product,IT,6880088,68.8
DevOps Engineer,10,4,B.Tech,IIT,Gurgaon,1,KPO,IT,4990963,49.91
DevOps Engineer,10,5,B.E.,Tier 2,Ahmedabad,2,product,IT,5484619,54.85
DevOps Engineer,10,6,MBA,IIM,Ahmedabad,2,BPO,IT,4313341,43.13
DevOps Engineer,10,4,B.E.,Tier 2,Visakhapatnam,2,MNC,IT,5808595,58.09
DevOps Engineer,10,7,B.E.,Tier 2,Visakhapatnam,2,product,IT,5538948,55.39
DevOps Engineer,10,6,B.E.,Tier 2,Thiruvananthapuram,3,product,IT,4620133,46.2
DevOps Engineer,10,7,B.Sc,Tier 3,Mysore,3,BPO,IT,2409920,24.1
Full Stack Developer,1,10,MBA,IIM,Delhi NCR,1,startup,IT,1384605,13.85
Full Stack Developer,1,7,B.Tech,IIT,Delhi NCR,1,BPO,IT,666960,6.67
Full Stack Developer,1,9,B.Tech,IIT,Hyderabad,1,MNC,IT,1983306,19.83
Full Stack Developer,1,8,MBA,IIM,Kochi,2,MNC,IT,1614436,16.14
Full Stack Developer,1,10,B.Tech,IIT,Kochi,2,product,IT,1345966,13.46
Full Stack Developer,1,10,B.Tech,Top Private,Kochi,2,startup,IT,957268,9.57
Full Stack Developer,1,8,B.E.,Tier 2,Nagpur,2,product,IT,828364,8.28
Full Stack Developer,1,5,B.Tech,Top Private,Nagpur,2,BPO,IT,466401,4.66
Full Stack Developer,1,7,B.E.,Tier 2,Surat,3,MNC,IT,899169,8.99
Full Stack Developer,1,6,B.Tech,Top Private,Vadodara,3,MNC,IT,995510,9.96
Full Stack Developer,1,7,MBA,IIM,Vadodara,3,BPO,IT,571785,5.72
Full Stack Developer,2,10,B.E.,Tier 2,Chennai,1,product,IT,1557615,15.58
Full Stack Developer,2,7,B.Tech,Top Private,Chennai,1,KPO,IT,1026147,10.26
Full Stack Developer,2,10,B.E.,Tier 2,Nagpur,2,MNC,IT,1760533,17.61
Full Stack Developer,2,5,B.E.,Tier 2,Nagpur,2,product,IT,1068803,10.69
Full Stack Developer,2,5,B.Tech,IIT,Jaipur,2,MNC,IT,1838112,18.38
Full Stack Developer,2,10,B.Tech,Top Private,Jaipur,2,startup,IT,1472153,14.72
Full Stack Developer,2,7,B.Sc,Tier 3,Jaipur,2,KPO,IT,653608,6.54
Full Stack Developer,2,8,B.Tech,NIT,Lucknow,3,product,IT,1356517,13.57
Full Stack Developer,2,10,B.E.,Tier 2,Surat,3,product,IT,1212949,12.13
Full Stack Developer,2,8,B.Tech,IIT,Surat,3,startup,IT,1306612,13.07
Full Stack Developer,2,5,B.Tech,IIT,Surat,3,BPO,IT,657306,6.57
Full Stack Developer,2,6,B.E.,BITS,Surat,3,KPO,IT,891703,8.92
Full Stack Developer,3,7,B.E.,Tier 2,Pune,1,startup,IT,1568615,15.69
Full Stack Developer,3,8,B.Sc,Tier 3,Pune,1,service,IT,1273793,12.74
Full Stack Developer,3,10,B.E.,Tier 2,Pune,1,KPO,IT,1477798,14.78
Full Stack Developer,3,5,B.E.,Tier 2,Hyderabad,1,product,IT,1675509,16.76
Full Stack Developer,3,8,MBA,IIM,Hyderabad,1,BPO,IT,1651985,16.52
Full Stack Developer,3,6,B.Sc,Tier 3,Coimbatore,2,startup,IT,1186260,11.86
Full Stack Developer,3,7,B.Tech,NIT,Coimbatore,2,service,IT,1513683,15.14
Full Stack Developer,3,7,B.Tech,IIT,Bhubaneswar,3,product,IT,1902856,19.03
Full Stack Developer,3,6,B.Sc,Tier 3,Bhubaneswar,3,service,IT,826521,8.27
Full Stack Developer,3,9,B.Tech,NIT,Lucknow,3,startup,IT,1752818,17.53
Full Stack Developer,4,7,B.E.,BITS,Pune,1,startup,IT,2742177,27.42
Full Stack Developer,4,8,B.E.,BITS,Kolkata,1,MNC,IT,4343253,43.43
Full Stack Developer,4,10,B.Tech,Top Private,Kolkata,1,product,IT,3580794,35.81
Full Stack Developer,4,6,B.E.,BITS,Kolkata,1,KPO,IT,2111372,21.11
Full Stack Developer,4,5,B.Tech,Top Private,Indore,2,MNC,IT,2731814,27.32
Full Stack Developer,4,8,B.E.,Tier 2,Indore,2,service,IT,1446780,14.47
Full Stack Developer,4,8,B.Sc,Tier 3,Indore,2,BPO,IT,1099070,10.99
Full Stack Developer,4,5,B.Sc,Tier 3,Mysore,3,MNC,IT,1778681,17.79
Full Stack Developer,4,5,MBA,IIM,Mysore,3,BPO,IT,1202826,12.03
Full Stack Developer,4,9,MBA,IIM,Mysore,3,KPO,IT,1853798,18.54
Full Stack Developer,4,5,MBA,IIM,Thiruvananthapuram,3,MNC,IT,3356562,33.57
Full Stack Developer,4,8,MBA,IIM,Thiruvananthapuram,3,product,IT,3030139,30.3
Full Stack Developer,4,8,B.Tech,IIT,Thiruvananthapuram,3,startup,IT,2501493,25.01
Full Stack Developer,4,8,B.E.,Tier 2,Thiruvananthapuram,3,KPO,IT,1148472,11.48
Full Stack Developer,5,10,B.Tech,Top Private,Delhi NCR,1,product,IT,4078151,40.78
Full Stack Developer,5,5,MBA,IIM,Delhi NCR,1,startup,IT,4203533,42.04
Full Stack Developer,5,7,MBA,IIM,Delhi NCR,1,service,IT,3018029,30.18
Full Stack Developer,5,9,B.E.,Tier 2,Mumbai,1,BPO,IT,1860215,18.6
Full Stack Developer,5,5,B.E.,BITS,Mumbai,1,KPO,IT,2435031,24.35
Full Stack Developer,5,8,B.Sc,Tier 3,Visakhapatnam,2,product,IT,2581980,25.82
Full Stack Developer,5,9,B.Tech,Top Private,Visakhapatnam,2,startup,IT,3196993,31.97
Full Stack Developer,5,8,B.Tech,IIT,Visakhapatnam,2,service,IT,2615102,26.15
Full Stack Developer,5,5,B.Tech,NIT,Visakhapatnam,2,BPO,IT,1494024,14.94
Full Stack Developer,5,9,B.E.,Tier 2,Visakhapatnam,2,KPO,IT,1747583,17.48
Full Stack Developer,5,8,MBA,IIM,Chandigarh,2,MNC,IT,5330244,53.3
Full Stack Developer,5,6,B.Sc,Tier 3,Chandigarh,2,BPO,IT,1229886,12.3
Full Stack Developer,5,10,B.Tech,Top Private,Lucknow,3,MNC,IT,3438115,34.38
Full Stack Developer,5,8,MBA,IIM,Lucknow,3,product,IT,3675531,36.76
Full Stack Developer,5,9,B.E.,Tier 2,Lucknow,3,KPO,IT,1705814,17.06
Full Stack Developer,5,6,B.Tech,IIT,Vadodara,3,product,IT,3034991,30.35
Full Stack Developer,5,8,MBA,IIM,Vadodara,3,service,IT,2366154,23.66
Full Stack Developer,6,8,B.Tech,IIT,Delhi NCR,1,MNC,IT,6362755,63.63
Full Stack Developer,6,9,MBA,IIM,Delhi NCR,1,startup,IT,5678094,56.78
Full Stack Developer,6,5,B.E.,Tier 2,Delhi NCR,1,KPO,IT,2431015,24.31
Full Stack Developer,6,7,B.E.,Tier 2,Coimbatore,2,MNC,IT,3888851,38.89
Full Stack Developer,6,10,B.E.,BITS,Coimbatore,2,startup,IT,4196314,41.96
